DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-20,20,Camarones,22.00,18.00,49.00,17.00
2024-01-20,21,Camarones,29.00,8.00,18.00,2.00
2024-01-20,22,Camarones,35.00,3.00,29.00,8.00
2024-01-20,23,Camarones,34.00,3.00,38.00,14.00
2024-01-20,24,Camarones,36.00,2.00,38.00,15.00
2024-01-21,1,Camarones,36.00,1.00,30.00,11.00
2024-01-21,2,Camarones,36.00,1.00,34.00,15.00
2024-01-21,3,Camarones,35.00,1.00,31.00,13.00
2024-01-21,4,Camarones,34.00,1.00,28.00,12.00
2024-01-21,5,Camarones,34.00,1.00,26.00,10.00
2024-01-21,6,Camarones,32.00,1.00,26.00,11.00
2024-01-21,7,Camarones,33.00,1.00,25.00,13.00
2024-01-21,8,Camarones,32.00,1.00,28.00,15.00
2024-01-21,9,Camarones,37.00,2.00,42.00,21.00
2024-01-21,10,Camarones,49.00,6.00,43.00,18.00
2024-01-21,11,Camarones,48.00,24.00,46.00,23.00
2024-01-21,12,Camarones,32.00,45.00,52.00,31.00
2024-01-21,13,Camarones,26.00,45.00,44.00,25.00
2024-01-21,14,Camarones,27.00,33.00,40.00,20.00
2024-01-21,15,Camarones,25.00,45.00,36.00,20.00
2024-01-21,16,Camarones,23.00,45.00,33.00,25.00
2024-01-21,17,Camarones,28.00,51.00,26.00,18.00
2024-01-21,18,Camarones,27.00,50.00,38.00,28.00
2024-01-21,19,Camarones,45.00,26.00,37.00,25.00
2024-01-21,20,Camarones,62.00,2.00,45.00,32.00
2024-01-21,21,Camarones,56.00,2.00,51.00,36.00
2024-01-21,22,Camarones,44.00,2.00,55.00,37.00
2024-01-21,23,Camarones,45.00,2.00,41.00,26.00
2024-01-21,24,Camarones,38.00,4.00,51.00,30.00
2024-01-22,1,Camarones,34.00,8.00,47.00,25.00
2024-01-22,2,Camarones,33.00,7.00,34.00,19.00
2024-01-22,3,Camarones,34.00,2.00,32.00,18.00
2024-01-22,4,Camarones,31.00,1.00,30.00,18.00
2024-01-22,5,Camarones,31.00,2.00,36.00,24.00
2024-01-22,6,Camarones,32.00,2.00,29.00,16.00
2024-01-22,7,Camarones,29.00,2.00,49.00,33.00
2024-01-22,8,Camarones,35.00,2.00,57.00,34.00
2024-01-22,9,Camarones,44.00,2.00,81.00,46.00
2024-01-22,10,Camarones,58.00,4.00,71.00,38.00
2024-01-22,11,Camarones,59.00,12.00,64.00,38.00
2024-01-22,12,Camarones,36.00,30.00,63.00,37.00
2024-01-22,13,Camarones,38.00,36.00,31.00,21.00
2024-01-22,14,Camarones,31.00,51.00,31.00,19.00
2024-01-22,15,Camarones,20.00,60.00,25.00,15.00
2024-01-22,16,Camarones,18.00,62.00,15.00,5.00
2024-01-22,17,Camarones,20.00,64.00,18.00,8.00
2024-01-22,18,Camarones,22.00,50.00,47.00,35.00
2024-01-22,19,Camarones,29.00,23.00,42.00,27.00
2024-01-22,20,Camarones,21.00,25.00,37.00,21.00
2024-01-22,21,Camarones,21.00,23.00,22.00,10.00
2024-01-22,22,Camarones,23.00,19.00,22.00,13.00
2024-01-22,23,Camarones,42.00,2.00,24.00,14.00
2024-01-22,24,Camarones,,,28.00,15.00
2024-01-23,1,Camarones,,,37.00,19.00
2024-01-23,2,Camarones,,,40.00,22.00
2024-01-23,3,Camarones,,,27.00,14.00
2024-01-23,4,Camarones,31.00,2.00,34.00,19.00
2024-01-23,5,Camarones,36.00,2.00,32.00,16.00
2024-01-23,6,Camarones,32.00,2.00,45.00,26.00
2024-01-23,7,Camarones,37.00,2.00,42.00,23.00
2024-01-23,8,Camarones,31.00,2.00,41.00,17.00
2024-01-23,9,Camarones,44.00,2.00,49.00,25.00
2024-01-23,10,Camarones,66.00,5.00,70.00,35.00
2024-01-23,11,Camarones,70.00,15.00,65.00,34.00
2024-01-23,12,Camarones,33.00,37.00,59.00,36.00
2024-01-23,13,Camarones,29.00,51.00,39.00,25.00
2024-01-23,14,Camarones,16.00,67.00,34.00,21.00
2024-01-23,15,Camarones,16.00,70.00,19.00,10.00
2024-01-23,16,Camarones,17.00,54.00,14.00,1.00
2024-01-23,17,Camarones,18.00,56.00,33.00,11.00
2024-01-23,18,Camarones,21.00,47.00,23.00,9.00
2024-01-23,19,Camarones,15.00,41.00,38.00,20.00
2024-01-23,20,Camarones,13.00,35.00,34.00,16.00
2024-01-23,21,Camarones,25.00,21.00,32.00,19.00
2024-01-23,22,Camarones,39.00,12.00,20.00,9.00
2024-01-23,23,Camarones,35.00,11.00,27.00,13.00
2024-01-23,24,Camarones,28.00,16.00,26.00,12.00
2024-01-24,1,Camarones,41.00,2.00,24.00,11.00
2024-01-24,2,Camarones,39.00,2.00,46.00,26.00
2024-01-24,3,Camarones,37.00,2.00,37.00,20.00
2024-01-24,4,Camarones,43.00,2.00,37.00,20.00
2024-01-24,5,Camarones,50.00,2.00,28.00,14.00
2024-01-24,6,Camarones,43.00,2.00,36.00,17.00
2024-01-24,7,Camarones,34.00,2.00,60.00,31.00
2024-01-24,8,Camarones,33.00,2.00,34.00,12.00
2024-01-24,9,Camarones,44.00,2.00,60.00,28.00
2024-01-24,10,Camarones,49.00,10.00,80.00,33.00
2024-01-24,11,Camarones,46.00,21.00,53.00,29.00
2024-01-24,12,Camarones,31.00,34.00,37.00,20.00
2024-01-24,13,Camarones,13.00,40.00,35.00,17.00
2024-01-24,14,Camarones,9.00,43.00,16.00,2.00
2024-01-24,15,Camarones,11.00,47.00,38.00,15.00
2024-01-24,16,Camarones,12.00,46.00,40.00,14.00
2024-01-24,17,Camarones,13.00,42.00,26.00,6.00
2024-01-24,18,Camarones,15.00,36.00,,
2024-01-24,19,Camarones,16.00,33.00,18.00,6.00
2024-01-24,20,Camarones,23.00,24.00,27.00,15.00
2024-01-24,21,Camarones,31.00,17.00,22.00,11.00
2024-01-24,22,Camarones,32.00,14.00,24.00,11.00
2024-01-24,23,Camarones,34.00,9.00,19.00,8.00
2024-01-24,24,Camarones,43.00,2.00,22.00,11.00
2024-01-25,1,Camarones,35.00,2.00,53.00,34.00
2024-01-25,2,Camarones,33.00,2.00,35.00,17.00
2024-01-25,3,Camarones,33.00,2.00,26.00,12.00
2024-01-25,4,Camarones,30.00,2.00,33.00,19.00
2024-01-25,5,Camarones,31.00,2.00,27.00,14.00
2024-01-25,6,Camarones,35.00,2.00,34.00,16.00
2024-01-25,7,Camarones,31.00,2.00,63.00,36.00
2024-01-25,8,Camarones,40.00,2.00,40.00,17.00
2024-01-25,9,Camarones,39.00,2.00,76.00,23.00
2024-01-25,10,Camarones,53.00,5.00,61.00,17.00
2024-01-25,11,Camarones,69.00,12.00,59.00,22.00
2024-01-25,12,Camarones,48.00,33.00,75.00,34.00
2024-01-25,13,Camarones,29.00,44.00,52.00,31.00
2024-01-25,14,Camarones,31.00,58.00,29.00,15.00
2024-01-25,15,Camarones,11.00,50.00,42.00,27.00
2024-01-25,16,Camarones,7.00,45.00,33.00,18.00
2024-01-25,17,Camarones,7.00,38.00,28.00,5.00
2024-01-25,18,Camarones,9.00,30.00,31.00,7.00
2024-01-25,19,Camarones,13.00,23.00,19.00,0.00
2024-01-25,20,Camarones,25.00,8.00,24.00,11.00
2024-01-25,21,Camarones,30.00,3.00,21.00,10.00
2024-01-25,22,Camarones,30.00,2.00,13.00,
2024-01-25,23,Camarones,30.00,2.00,30.00,13.00
2024-01-25,24,Camarones,32.00,2.00,32.00,13.00
2024-01-26,1,Camarones,30.00,2.00,50.00,23.00
2024-01-26,2,Camarones,29.00,1.00,47.00,24.00
2024-01-26,3,Camarones,27.00,2.00,44.00,23.00
2024-01-26,4,Camarones,30.00,1.00,41.00,23.00
2024-01-26,5,Camarones,38.00,2.00,31.00,19.00
2024-01-26,6,Camarones,28.00,2.00,27.00,12.00
2024-01-26,7,Camarones,26.00,2.00,45.00,26.00
2024-01-26,8,Camarones,32.00,2.00,34.00,9.00
2024-01-26,9,Camarones,41.00,2.00,85.00,34.00
2024-01-26,10,Camarones,60.00,4.00,57.00,19.00
2024-01-26,11,Camarones,49.00,13.00,50.00,22.00
2024-01-26,12,Camarones,34.00,25.00,40.00,18.00
2024-01-26,13,Camarones,22.00,39.00,22.00,12.00
2024-01-26,14,Camarones,8.00,46.00,15.00,2.00
2024-01-26,15,Camarones,6.00,42.00,27.00,10.00
2024-01-26,16,Camarones,6.00,41.00,16.00,0.00
2024-01-26,17,Camarones,7.00,38.00,33.00,7.00
2024-01-26,18,Camarones,8.00,34.00,29.00,4.00
2024-01-26,19,Camarones,16.00,22.00,24.00,5.00
2024-01-26,20,Camarones,17.00,18.00,32.00,15.00
2024-01-26,21,Camarones,17.00,17.00,26.00,13.00
2024-01-26,22,Camarones,23.00,10.00,12.00,
2024-01-26,23,Camarones,21.00,11.00,17.00,8.00
2024-01-26,24,Camarones,30.00,3.00,14.00,7.00
2024-01-27,1,Camarones,32.00,2.00,30.00,16.00
2024-01-27,2,Camarones,31.00,2.00,43.00,19.00
2024-01-27,3,Camarones,30.00,2.00,44.00,20.00
2024-01-27,4,Camarones,31.00,2.00,44.00,20.00
2024-01-27,5,Camarones,35.00,2.00,50.00,29.00
2024-01-27,6,Camarones,35.00,2.00,19.00,3.00
2024-01-27,7,Camarones,35.00,2.00,28.00,12.00
2024-01-27,8,Camarones,32.00,2.00,59.00,31.00
2024-01-27,9,Camarones,32.00,3.00,78.00,35.00
2024-01-27,10,Camarones,43.00,6.00,53.00,24.00
2024-01-27,11,Camarones,57.00,13.00,46.00,21.00
2024-01-27,12,Camarones,61.00,31.00,50.00,25.00
2024-01-27,13,Camarones,45.00,54.00,53.00,31.00
2024-01-27,14,Camarones,27.00,58.00,48.00,29.00
2024-01-27,15,Camarones,17.00,66.00,37.00,24.00
2024-01-27,16,Camarones,17.00,81.00,32.00,21.00
2024-01-27,17,Camarones,15.00,87.00,25.00,13.00
2024-01-27,18,Camarones,18.00,85.00,35.00,22.00
2024-01-27,19,Camarones,29.00,46.00,29.00,18.00
2024-01-27,20,Camarones,22.00,29.00,64.00,16.00
2024-01-27,21,Camarones,31.00,15.00,47.00,13.00
2024-01-27,22,Camarones,29.00,14.00,59.00,26.00
2024-01-27,23,Camarones,35.00,6.00,56.00,24.00
2024-01-27,24,Camarones,19.00,18.00,53.00,27.00
2024-01-28,1,Camarones,26.00,8.00,41.00,20.00
2024-01-28,2,Camarones,25.00,7.00,43.00,24.00
2024-01-28,3,Camarones,25.00,6.00,39.00,26.00
2024-01-28,4,Camarones,21.00,7.00,40.00,28.00
2024-01-28,5,Camarones,24.00,5.00,38.00,27.00
2024-01-28,6,Camarones,18.00,8.00,46.00,34.00
2024-01-28,7,Camarones,21.00,6.00,29.00,20.00
2024-01-28,8,Camarones,22.00,7.00,42.00,30.00
2024-01-28,9,Camarones,17.00,13.00,40.00,27.00
2024-01-28,10,Camarones,22.00,10.00,45.00,31.00
2024-01-28,11,Camarones,24.00,11.00,58.00,42.00
2024-01-28,12,Camarones,25.00,17.00,76.00,54.00
2024-01-28,13,Camarones,26.00,31.00,84.00,59.00
2024-01-28,14,Camarones,27.00,47.00,87.00,60.00
2024-01-28,15,Camarones,23.00,65.00,81.00,54.00
2024-01-28,16,Camarones,20.00,68.00,86.00,59.00
2024-01-28,17,Camarones,14.00,72.00,79.00,49.00
2024-01-28,18,Camarones,19.00,68.00,41.00,18.00
2024-01-28,19,Camarones,24.00,51.00,55.00,33.00
2024-01-28,20,Camarones,24.00,31.00,66.00,36.00
2024-01-28,21,Camarones,32.00,14.00,34.00,7.00
2024-01-28,22,Camarones,30.00,17.00,40.00,9.00
2024-01-28,23,Camarones,31.00,12.00,38.00,15.00
2024-01-28,24,Camarones,,,31.00,12.00
2024-01-29,1,Camarones,,,37.00,19.00
2024-01-29,2,Camarones,,,39.00,17.00
2024-01-29,3,Camarones,,,43.00,24.00
2024-01-29,4,Camarones,30.00,3.00,47.00,27.00
2024-01-29,5,Camarones,27.00,2.00,52.00,38.00
2024-01-29,6,Camarones,28.00,2.00,66.00,48.00
2024-01-29,7,Camarones,28.00,2.00,74.00,58.00
2024-01-29,8,Camarones,30.00,2.00,59.00,46.00
2024-01-29,9,Camarones,32.00,3.00,65.00,42.00
2024-01-29,10,Camarones,43.00,6.00,64.00,40.00
2024-01-29,11,Camarones,56.00,16.00,68.00,41.00
2024-01-29,12,Camarones,43.00,38.00,85.00,53.00
2024-01-29,13,Camarones,38.00,57.00,62.00,38.00
2024-01-29,14,Camarones,34.00,62.00,52.00,34.00
2024-01-29,15,Camarones,20.00,53.00,51.00,30.00
2024-01-29,16,Camarones,27.00,50.00,39.00,21.00
2024-01-29,17,Camarones,34.00,44.00,42.00,22.00
2024-01-29,18,Camarones,37.00,43.00,46.00,17.00
2024-01-29,19,Camarones,44.00,21.00,54.00,20.00
2024-01-29,20,Camarones,35.00,13.00,68.00,21.00
2024-01-29,21,Camarones,37.00,7.00,55.00,12.00
2024-01-29,22,Camarones,34.00,9.00,48.00,14.00
2024-01-29,23,Camarones,34.00,8.00,37.00,12.00
2024-01-29,24,Camarones,28.00,11.00,27.00,7.00
2024-01-30,1,Camarones,24.00,17.00,29.00,13.00
2024-01-30,2,Camarones,31.00,9.00,22.00,9.00
2024-01-30,3,Camarones,37.00,3.00,27.00,15.00
2024-01-30,4,Camarones,22.00,15.00,37.00,21.00
2024-01-30,5,Camarones,27.00,7.00,17.00,7.00
2024-01-30,6,Camarones,34.00,2.00,22.00,12.00
2024-01-30,7,Camarones,38.00,2.00,44.00,27.00
2024-01-30,8,Camarones,34.00,2.00,60.00,32.00
2024-01-30,9,Camarones,36.00,3.00,53.00,22.00
2024-01-30,10,Camarones,43.00,5.00,50.00,18.00
2024-01-30,11,Camarones,44.00,13.00,58.00,29.00
2024-01-30,12,Camarones,45.00,24.00,44.00,22.00
2024-01-30,13,Camarones,42.00,24.00,41.00,21.00
2024-01-30,14,Camarones,22.00,37.00,44.00,22.00
2024-01-30,15,Camarones,27.00,31.00,40.00,16.00
2024-01-30,16,Camarones,32.00,35.00,54.00,26.00
2024-01-30,17,Camarones,31.00,16.00,48.00,21.00
2024-01-30,18,Camarones,32.00,17.00,41.00,15.00
2024-01-30,19,Camarones,34.00,14.00,34.00,6.00
2024-01-30,20,Camarones,42.00,5.00,33.00,5.00
2024-01-30,21,Camarones,43.00,3.00,46.00,12.00
2024-01-30,22,Camarones,40.00,4.00,41.00,14.00
2024-01-30,23,Camarones,42.00,3.00,29.00,12.00
2024-01-30,24,Camarones,41.00,2.00,39.00,20.00
2024-01-31,1,Camarones,42.00,2.00,47.00,21.00
2024-01-31,2,Camarones,41.00,2.00,54.00,22.00
2024-01-31,3,Camarones,36.00,2.00,48.00,18.00
2024-01-31,4,Camarones,36.00,2.00,43.00,22.00
2024-01-31,5,Camarones,36.00,2.00,40.00,18.00
2024-01-31,6,Camarones,37.00,2.00,41.00,18.00
2024-01-31,7,Camarones,38.00,2.00,61.00,26.00
2024-01-31,8,Camarones,34.00,3.00,75.00,37.00
2024-01-31,9,Camarones,35.00,4.00,64.00,30.00
2024-01-31,10,Camarones,44.00,5.00,47.00,20.00
2024-01-31,11,Camarones,56.00,7.00,67.00,32.00
2024-01-31,12,Camarones,56.00,17.00,70.00,35.00
2024-01-31,13,Camarones,58.00,31.00,68.00,34.00
2024-01-31,14,Camarones,55.00,52.00,55.00,30.00
2024-01-31,15,Camarones,49.00,67.00,70.00,40.00
2024-01-31,16,Camarones,42.00,62.00,68.00,40.00
2024-01-31,17,Camarones,38.00,65.00,45.00,23.00
2024-01-31,18,Camarones,30.00,69.00,44.00,24.00
2024-01-31,19,Camarones,27.00,35.00,46.00,20.00
2024-01-31,20,Camarones,25.00,31.00,18.00,
2024-01-31,21,Camarones,30.00,13.00,48.00,9.00
2024-01-31,22,Camarones,37.00,5.00,46.00,3.00
2024-01-31,23,Camarones,25.00,24.00,47.00,10.00
2024-01-31,24,Camarones,25.00,23.00,32.00,14.00
2024-01-01,1,Merced,51.00,3.00,73.00,52.00
2024-01-01,2,Merced,50.00,3.00,101.00,77.00
2024-01-01,3,Merced,49.00,3.00,103.00,80.00
2024-01-01,4,Merced,45.00,3.00,141.00,114.00
2024-01-01,5,Merced,40.00,4.00,160.00,133.00
2024-01-01,6,Merced,42.00,5.00,159.00,138.00
2024-01-01,7,Merced,47.00,5.00,192.00,160.00
2024-01-01,8,Merced,49.00,5.00,181.00,154.00
2024-01-01,9,Merced,49.00,5.00,186.00,154.00
2024-01-01,10,Merced,62.00,11.00,183.00,150.00
2024-01-01,11,Merced,60.00,34.00,173.00,148.00
2024-01-01,12,Merced,26.00,62.00,162.00,143.00
2024-01-01,13,Merced,21.00,71.00,83.00,73.00
2024-01-01,14,Merced,15.00,90.00,50.00,41.00
2024-01-01,15,Merced,15.00,96.00,45.00,39.00
2024-01-01,16,Merced,21.00,81.00,45.00,32.00
2024-01-01,17,Merced,18.00,80.00,35.00,28.00
2024-01-01,18,Merced,23.00,74.00,33.00,28.00
2024-01-01,19,Merced,23.00,51.00,35.00,29.00
2024-01-01,20,Merced,33.00,35.00,39.00,20.00
2024-01-01,21,Merced,47.00,22.00,48.00,30.00
2024-01-01,22,Merced,50.00,15.00,49.00,29.00
2024-01-01,23,Merced,29.00,23.00,54.00,31.00
2024-01-01,24,Merced,33.00,15.00,51.00,27.00
2024-01-02,1,Merced,44.00,7.00,45.00,24.00
2024-01-02,2,Merced,32.00,17.00,50.00,32.00
2024-01-02,3,Merced,34.00,13.00,25.00,12.00
2024-01-02,4,Merced,39.00,4.00,45.00,33.00
2024-01-02,5,Merced,42.00,1.00,49.00,36.00
2024-01-02,6,Merced,46.00,1.00,42.00,26.00
2024-01-02,7,Merced,50.00,2.00,50.00,31.00
2024-01-02,8,Merced,53.00,2.00,59.00,32.00
2024-01-02,9,Merced,45.00,2.00,69.00,38.00
2024-01-02,10,Merced,58.00,4.00,64.00,37.00
2024-01-02,11,Merced,57.00,18.00,71.00,43.00
2024-01-02,12,Merced,38.00,34.00,52.00,33.00
2024-01-02,13,Merced,33.00,41.00,46.00,31.00
2024-01-02,14,Merced,24.00,53.00,36.00,22.00
2024-01-02,15,Merced,14.00,54.00,26.00,15.00
2024-01-02,16,Merced,21.00,49.00,21.00,10.00
2024-01-02,17,Merced,25.00,42.00,47.00,20.00
2024-01-02,18,Merced,35.00,37.00,45.00,14.00
2024-01-02,19,Merced,42.00,24.00,46.00,15.00
2024-01-02,20,Merced,51.00,12.00,51.00,24.00
2024-01-02,21,Merced,55.00,4.00,42.00,16.00
2024-01-02,22,Merced,55.00,3.00,51.00,26.00
2024-01-02,23,Merced,50.00,2.00,73.00,39.00
2024-01-02,24,Merced,54.00,2.00,48.00,23.00
2024-01-03,1,Merced,48.00,2.00,58.00,34.00
2024-01-03,2,Merced,47.00,1.00,53.00,28.00
2024-01-03,3,Merced,48.00,1.00,51.00,31.00
2024-01-03,4,Merced,46.00,1.00,37.00,16.00
2024-01-03,5,Merced,38.00,1.00,57.00,37.00
2024-01-03,6,Merced,39.00,1.00,44.00,27.00
2024-01-03,7,Merced,39.00,1.00,41.00,23.00
2024-01-03,8,Merced,43.00,1.00,55.00,34.00
2024-01-03,9,Merced,41.00,2.00,53.00,32.00
2024-01-03,10,Merced,44.00,4.00,30.00,8.00
2024-01-03,11,Merced,63.00,6.00,47.00,25.00
2024-01-03,12,Merced,55.00,16.00,50.00,24.00
2024-01-03,13,Merced,31.00,38.00,45.00,21.00
2024-01-03,14,Merced,28.00,48.00,,
2024-01-03,15,Merced,30.00,63.00,,
2024-01-03,16,Merced,25.00,66.00,,
2024-01-03,17,Merced,18.00,59.00,0.00,
2024-01-03,18,Merced,21.00,43.00,41.00,12.00
2024-01-03,19,Merced,36.00,24.00,52.00,14.00
2024-01-03,20,Merced,33.00,21.00,60.00,22.00
2024-01-03,21,Merced,44.00,11.00,42.00,12.00
2024-01-03,22,Merced,41.00,9.00,52.00,20.00
2024-01-03,23,Merced,47.00,3.00,40.00,14.00
2024-01-03,24,Merced,50.00,3.00,36.00,14.00
2024-01-04,1,Merced,43.00,4.00,64.00,39.00
2024-01-04,2,Merced,44.00,1.00,62.00,39.00
2024-01-04,3,Merced,41.00,1.00,28.00,11.00
2024-01-04,4,Merced,40.00,1.00,43.00,28.00
2024-01-04,5,Merced,37.00,1.00,38.00,24.00
2024-01-04,6,Merced,34.00,2.00,35.00,22.00
