DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-05,23.0,Merced,36.0,4.0,25.0,12.0
2024-01-05,24.0,Merced,35.0,2.0,51.0,29.0
2024-01-06,1.0,Merced,36.0,2.0,43.0,24.0
2024-01-06,2.0,Merced,35.0,2.0,34.0,15.0
2024-01-06,3.0,Merced,31.0,1.0,42.0,27.0
2024-01-06,4.0,Merced,29.0,2.0,8.0,9.46774193548387
2024-01-06,5.0,Merced,30.0,2.0,11.0,9.46774193548387
2024-01-06,6.0,Merced,34.0,2.0,16.0,7.0
2024-01-06,7.0,Merced,34.0,2.0,21.0,8.0
2024-01-06,8.0,Merced,33.0,2.0,36.0,19.0
2024-01-06,9.0,Merced,31.0,4.0,30.0,15.0
2024-01-06,10.0,Merced,25.0,12.0,27.0,12.0
2024-01-06,11.0,Merced,25.0,21.0,19.0,7.0
2024-01-06,12.0,Merced,18.0,30.0,22.0,11.0
2024-01-06,13.0,Merced,19.0,37.0,19.0,10.0
2024-01-06,14.0,Merced,18.0,42.0,19.0,9.0
2024-01-06,15.0,Merced,16.0,43.0,14.0,7.0
2024-01-06,16.0,Merced,21.774647887323944,17.859154929577464,20.76923076923077,9.46774193548387
2024-01-06,17.0,Merced,15.0,39.0,20.76923076923077,9.46774193548387
2024-01-06,18.0,Merced,16.0,46.0,20.76923076923077,9.46774193548387
2024-01-06,19.0,Merced,24.0,16.0,20.76923076923077,9.46774193548387
2024-01-06,20.0,Merced,26.0,11.0,31.0,16.0
2024-01-06,21.0,Merced,23.0,10.0,19.0,9.0
2024-01-06,22.0,Merced,25.0,8.0,23.0,13.0
2024-01-06,23.0,Merced,29.0,4.0,18.0,9.0
2024-01-06,24.0,Merced,31.0,2.0,26.0,13.0
2024-01-07,1.0,Merced,34.0,2.0,36.0,22.0
2024-01-07,2.0,Merced,34.0,2.0,38.0,18.0
2024-01-07,3.0,Merced,32.0,2.0,34.0,20.0
2024-01-07,4.0,Merced,32.0,2.0,33.0,14.0
2024-01-07,5.0,Merced,31.0,2.0,44.0,29.0
2024-01-07,6.0,Merced,29.0,1.0,35.0,18.0
2024-01-07,7.0,Merced,31.0,2.0,39.0,25.0
2024-01-07,8.0,Merced,36.0,2.0,44.0,28.0
2024-01-07,9.0,Merced,33.0,2.0,44.0,18.0
2024-01-07,10.0,Merced,38.0,4.0,32.0,10.0
2024-01-07,11.0,Merced,42.0,12.0,31.0,11.0
2024-01-07,12.0,Merced,57.0,18.0,36.0,19.0
2024-01-07,13.0,Merced,56.0,28.0,53.0,35.0
2024-01-07,14.0,Merced,44.0,52.0,44.0,29.0
2024-01-07,15.0,Merced,26.0,53.0,51.0,37.0
2024-01-07,16.0,Merced,22.0,45.0,33.0,16.0
2024-01-07,17.0,Merced,23.0,21.0,27.0,12.0
2024-01-07,18.0,Merced,20.0,18.0,23.0,13.0
2024-01-07,19.0,Merced,18.0,13.0,13.0,7.0
2024-01-07,20.0,Merced,18.0,8.0,11.0,6.0
2024-01-07,21.0,Merced,17.0,7.0,9.0,5.0
2024-01-07,22.0,Merced,30.0,3.0,7.0,4.0
2024-01-07,23.0,Merced,45.0,2.0,19.0,9.0
2024-01-07,24.0,Merced,43.0,2.0,41.0,19.0
2024-01-08,1.0,Merced,34.0,3.0,42.0,20.0
2024-01-08,2.0,Merced,15.0,12.0,17.0,3.0
2024-01-08,3.0,Merced,9.0,16.0,23.0,14.0
2024-01-08,4.0,Merced,8.0,19.0,20.80327868852459,9.107142857142858
2024-01-08,5.0,Merced,12.0,16.0,21.0,12.0
2024-01-08,6.0,Merced,12.0,16.0,4.0,9.107142857142858
2024-01-08,7.0,Merced,15.0,12.0,17.0,9.0
2024-01-08,8.0,Merced,20.0,9.0,20.80327868852459,9.107142857142858
2024-01-08,9.0,Merced,20.0,12.0,20.80327868852459,9.107142857142858
2024-01-08,10.0,Merced,13.0,18.0,17.0,6.0
2024-01-08,11.0,Merced,12.0,23.0,11.0,1.0
2024-01-08,12.0,Merced,12.0,27.0,27.0,14.0
2024-01-08,13.0,Merced,14.0,31.0,12.0,4.0
2024-01-08,14.0,Merced,14.0,28.0,19.0,7.0
2024-01-08,15.0,Merced,12.0,22.0,20.80327868852459,9.107142857142858
2024-01-08,16.0,Merced,13.0,19.0,6.0,9.107142857142858
2024-01-08,17.0,Merced,17.0,15.0,13.0,5.0
2024-01-08,18.0,Merced,16.0,14.0,20.80327868852459,9.107142857142858
2024-01-08,19.0,Merced,19.0,9.0,20.0,10.0
2024-01-08,20.0,Merced,19.0,7.0,17.0,7.0
2024-01-08,21.0,Merced,18.0,8.0,25.0,15.0
2024-01-08,22.0,Merced,19.0,5.0,10.0,3.0
2024-01-08,23.0,Merced,21.0,3.0,16.0,9.0
2024-01-08,24.0,Merced,17.0,7.0,6.0,9.107142857142858
2024-01-09,1.0,Merced,19.0,6.0,18.0,13.0
2024-01-09,2.0,Merced,24.0,4.0,3.0,2.0
2024-01-09,3.0,Merced,10.0,22.0,12.0,2.0
2024-01-09,4.0,Merced,7.0,27.0,8.0,3.0
2024-01-09,5.0,Merced,12.0,21.0,11.0,4.0
2024-01-09,6.0,Merced,32.0,3.0,7.0,0.0
2024-01-09,7.0,Merced,28.0,1.0,14.0,3.0
2024-01-09,8.0,Merced,28.0,1.0,23.0,5.0
2024-01-09,9.0,Merced,30.0,2.0,40.0,15.0
2024-01-09,10.0,Merced,37.0,3.0,38.0,16.0
2024-01-09,11.0,Merced,41.0,9.0,33.0,10.0
2024-01-09,12.0,Merced,41.0,17.0,30.0,11.0
2024-01-09,13.0,Merced,39.0,26.0,36.0,17.0
2024-01-09,14.0,Merced,34.0,33.0,19.0,5.0
2024-01-09,15.0,Merced,33.0,39.0,16.0,2.0
2024-01-09,16.0,Merced,35.0,41.0,17.0,8.0
2024-01-09,17.0,Merced,41.0,39.0,12.0,1.0
2024-01-09,18.0,Merced,37.0,22.0,30.0,13.0
2024-01-09,19.0,Merced,53.0,10.0,22.0,9.0
2024-01-09,20.0,Merced,60.0,4.0,38.0,19.0
2024-01-09,21.0,Merced,55.0,4.0,37.0,15.0
2024-01-09,22.0,Merced,54.0,4.0,48.0,20.0
2024-01-09,23.0,Merced,52.0,4.0,46.0,20.0
2024-01-09,24.0,Merced,52.0,2.0,47.0,21.0
2024-01-10,1.0,Merced,49.0,3.0,47.0,20.0
2024-01-10,2.0,Merced,39.0,5.0,54.0,32.0
2024-01-10,3.0,Merced,36.0,6.0,19.0,5.0
2024-01-10,4.0,Merced,32.0,8.0,36.0,25.0
2024-01-10,5.0,Merced,39.0,2.0,14.0,5.0
2024-01-10,6.0,Merced,43.0,2.0,15.0,3.0
2024-01-10,7.0,Merced,44.0,2.0,32.0,15.0
2024-01-10,8.0,Merced,45.0,3.0,39.0,20.0
2024-01-10,9.0,Merced,48.0,3.0,47.0,22.0
2024-01-10,10.0,Merced,39.0,11.0,50.0,13.0
2024-01-10,11.0,Merced,37.0,17.0,30.0,3.0
2024-01-10,12.0,Merced,28.0,26.0,49.0,15.0
2024-01-10,13.0,Merced,21.0,30.0,34.0,7.0
2024-01-10,14.0,Merced,20.0,40.0,35.0,13.0
2024-01-10,15.0,Merced,23.0,42.0,21.0,3.0
2024-01-10,16.0,Merced,27.0,36.0,28.0,9.0
2024-01-10,17.0,Merced,28.0,45.0,31.0,10.0
2024-01-10,18.0,Merced,28.0,37.0,47.0,11.0
2024-01-10,19.0,Merced,31.0,13.0,44.0,14.0
2024-01-10,20.0,Merced,36.0,10.0,26.0,7.0
2024-01-10,21.0,Merced,29.0,14.0,24.0,6.0
2024-01-10,22.0,Merced,26.0,17.0,18.0,6.0
2024-01-10,23.0,Merced,25.0,16.0,10.0,3.0
2024-01-10,24.0,Merced,29.294117647058822,19.691176470588236,14.0,8.0
2024-01-11,1.0,Merced,40.806451612903224,20.548387096774192,17.0,4.0
2024-01-11,2.0,Merced,40.806451612903224,20.548387096774192,46.44897959183673,15.958333333333334
2024-01-11,3.0,Merced,40.806451612903224,20.548387096774192,46.44897959183673,15.958333333333334
2024-01-11,4.0,Merced,31.0,2.0,46.44897959183673,15.958333333333334
2024-01-11,5.0,Merced,28.0,3.0,46.44897959183673,15.958333333333334
2024-01-11,6.0,Merced,30.0,2.0,46.44897959183673,15.958333333333334
2024-01-11,7.0,Merced,31.0,2.0,46.44897959183673,15.958333333333334
2024-01-11,8.0,Merced,34.0,2.0,46.44897959183673,15.958333333333334
2024-01-11,9.0,Merced,43.0,2.0,46.44897959183673,15.958333333333334
2024-01-11,10.0,Merced,65.0,3.0,46.44897959183673,15.958333333333334
2024-01-11,11.0,Merced,101.0,5.0,46.44897959183673,15.958333333333334
2024-01-11,12.0,Merced,126.0,12.0,46.44897959183673,15.958333333333334
2024-01-11,13.0,Merced,74.0,32.0,46.44897959183673,15.958333333333334
2024-01-11,14.0,Merced,33.0,48.0,46.44897959183673,15.958333333333334
2024-01-11,15.0,Merced,28.0,46.0,46.44897959183673,15.958333333333334
2024-01-11,16.0,Merced,21.0,51.0,46.44897959183673,15.958333333333334
2024-01-11,17.0,Merced,21.0,52.0,46.44897959183673,15.958333333333334
2024-01-11,18.0,Merced,31.0,38.0,46.44897959183673,15.958333333333334
2024-01-11,19.0,Merced,40.806451612903224,20.548387096774192,46.44897959183673,15.958333333333334
2024-01-11,20.0,Merced,45.0,20.0,46.44897959183673,15.958333333333334
2024-01-11,21.0,Merced,54.0,10.0,46.44897959183673,15.958333333333334
2024-01-11,22.0,Merced,46.0,11.0,46.44897959183673,15.958333333333334
2024-01-11,23.0,Merced,47.0,7.0,46.44897959183673,15.958333333333334
2024-01-11,24.0,Merced,49.0,4.0,46.44897959183673,15.958333333333334
2024-01-12,1.0,Merced,53.0,2.0,50.92537313432836,21.746268656716417
2024-01-12,2.0,Merced,45.0,2.0,45.0,20.0
2024-01-12,3.0,Merced,42.0,2.0,37.0,17.0
2024-01-12,4.0,Merced,38.0,2.0,32.0,15.0
2024-01-12,5.0,Merced,37.0,2.0,22.0,9.0
2024-01-12,6.0,Merced,41.0,2.0,33.0,16.0
2024-01-12,7.0,Merced,46.0,3.0,57.0,33.0
2024-01-12,8.0,Merced,51.0,2.0,74.0,40.0
2024-01-12,9.0,Merced,50.0,3.0,80.0,35.0
2024-01-12,10.0,Merced,71.0,5.0,63.0,22.0
2024-01-12,11.0,Merced,97.0,8.0,62.0,26.0
2024-01-12,12.0,Merced,115.0,17.0,66.0,35.0
2024-01-12,13.0,Merced,73.0,42.0,79.0,47.0
2024-01-12,14.0,Merced,38.0,53.0,67.0,37.0
2024-01-12,15.0,Merced,43.0,66.0,43.0,21.0
2024-01-12,16.0,Merced,32.0,74.0,42.0,22.0
2024-01-12,17.0,Merced,23.0,51.0,34.0,14.0
2024-01-12,18.0,Merced,28.0,43.0,53.0,10.0
2024-01-12,19.0,Merced,37.0,33.0,65.0,13.0
2024-01-12,20.0,Merced,56.0,12.0,67.0,18.0
2024-01-12,21.0,Merced,65.0,3.0,63.0,25.0
2024-01-12,22.0,Merced,64.0,3.0,64.0,30.0
2024-01-12,23.0,Merced,66.0,3.0,45.0,18.0
2024-01-12,24.0,Merced,61.0,2.0,61.0,29.0
2024-01-13,1.0,Merced,60.0,2.0,60.0,30.0
2024-01-13,2.0,Merced,57.0,3.0,59.0,31.0
2024-01-13,3.0,Merced,54.0,3.0,58.0,22.0
2024-01-13,4.0,Merced,54.0,2.0,77.0,37.0
2024-01-13,5.0,Merced,50.0,3.0,51.0,24.0
2024-01-13,6.0,Merced,51.0,3.0,51.0,26.0
2024-01-13,7.0,Merced,46.0,2.0,56.0,22.0
2024-01-13,8.0,Merced,45.0,2.0,40.0,16.0
2024-01-13,9.0,Merced,68.0,3.0,31.0,7.0
2024-01-13,10.0,Merced,59.0,7.0,69.0,32.0
2024-01-13,11.0,Merced,43.0,17.0,56.0,30.0
2024-01-13,12.0,Merced,28.0,27.0,29.0,14.0
2024-01-13,13.0,Merced,31.0,29.0,26.0,15.0
2024-01-13,14.0,Merced,35.0,27.0,20.0,7.0
2024-01-13,15.0,Merced,28.0,30.0,31.0,19.0
2024-01-13,16.0,Merced,27.0,29.0,21.0,10.0
2024-01-13,17.0,Merced,23.0,28.0,20.0,7.0
2024-01-13,18.0,Merced,21.0,24.0,29.0,9.0
2024-01-13,19.0,Merced,31.0,14.0,29.0,12.0
2024-01-13,20.0,Merced,34.0,4.0,25.0,11.0
2024-01-13,21.0,Merced,57.0,2.0,22.0,7.0
2024-01-13,22.0,Merced,67.0,2.0,42.0,19.0
2024-01-13,23.0,Merced,62.0,2.0,41.0,17.0
2024-01-13,24.0,Merced,64.0,3.0,49.0,22.0
2024-01-14,1.0,Merced,58.0,3.0,58.0,26.0
2024-01-14,2.0,Merced,47.0,2.0,58.0,24.0
2024-01-14,3.0,Merced,42.0,3.0,57.0,33.0
2024-01-14,4.0,Merced,42.0,2.0,43.0,18.0
2024-01-14,5.0,Merced,34.0,1.0,58.0,32.0
2024-01-14,6.0,Merced,31.0,1.0,33.0,18.0
2024-01-14,7.0,Merced,31.0,2.0,20.0,3.0
2024-01-14,8.0,Merced,30.0,2.0,30.0,10.0
2024-01-14,9.0,Merced,33.0,2.0,38.0,21.0
2024-01-14,10.0,Merced,42.0,6.0,47.0,25.0
2024-01-14,11.0,Merced,69.0,12.0,36.0,18.0
2024-01-14,12.0,Merced,59.0,26.0,38.0,20.0
2024-01-14,13.0,Merced,39.0,40.0,42.0,27.0
2024-01-14,14.0,Merced,23.0,42.0,40.0,23.0
2024-01-14,15.0,Merced,18.0,44.0,28.0,13.0
2024-01-14,16.0,Merced,15.0,46.0,19.0,7.0
2024-01-14,17.0,Merced,13.0,55.0,19.0,7.0
2024-01-14,18.0,Merced,24.0,34.0,15.0,3.0
2024-01-14,19.0,Merced,43.0,19.0,32.0,10.0
2024-01-14,20.0,Merced,46.0,20.0,40.0,10.0
2024-01-14,21.0,Merced,56.0,5.0,40.0,14.0
2024-01-14,22.0,Merced,32.098591549295776,22.0,32.71830985915493,14.929577464788732
2024-01-14,23.0,Merced,49.0,4.0,36.0,16.0
2024-01-14,24.0,Merced,51.0,3.0,35.0,17.0
2024-01-15,1.0,Merced,50.0,2.0,39.0,20.0
2024-01-15,2.0,Merced,47.0,2.0,36.0,14.0
2024-01-15,3.0,Merced,46.0,2.0,41.0,20.0
2024-01-15,4.0,Merced,46.0,2.0,42.0,23.0
2024-01-15,5.0,Merced,43.0,2.0,32.0,12.0
2024-01-15,6.0,Merced,43.765625,22.71875,43.476190476190474,19.253968253968253
2024-01-15,7.0,Merced,40.0,2.0,33.0,17.0
2024-01-15,8.0,Merced,40.0,3.0,45.0,18.0
2024-01-15,9.0,Merced,58.0,3.0,53.0,25.0
2024-01-15,10.0,Merced,80.0,6.0,71.0,35.0
2024-01-15,11.0,Merced,97.0,10.0,66.0,37.0
2024-01-15,12.0,Merced,72.0,24.0,73.0,40.0
2024-01-15,13.0,Merced,64.0,44.0,55.0,36.0
2024-01-15,14.0,Merced,42.0,52.0,56.0,34.0
2024-01-15,15.0,Merced,25.0,53.0,23.0,12.0
2024-01-15,16.0,Merced,21.0,68.0,19.0,7.0
2024-01-15,17.0,Merced,22.0,86.0,22.0,10.0
2024-01-15,18.0,Merced,29.0,75.0,30.0,14.0
2024-01-15,19.0,Merced,51.0,34.0,30.0,13.0
2024-01-15,20.0,Merced,55.0,15.0,48.0,19.0
2024-01-15,21.0,Merced,60.0,5.0,53.0,22.0
2024-01-15,22.0,Merced,60.0,2.0,45.0,13.0
2024-01-15,23.0,Merced,59.0,2.0,45.0,19.0
2024-01-15,24.0,Merced,54.0,2.0,52.0,19.0
2024-01-16,1.0,Merced,50.0,2.0,60.0,25.0
2024-01-16,2.0,Merced,49.0,2.0,57.0,28.0
2024-01-16,3.0,Merced,47.0,2.0,49.0,23.0
2024-01-16,4.0,Merced,47.0,2.0,46.0,22.0
2024-01-16,5.0,Merced,43.0,2.0,38.0,17.0
2024-01-16,6.0,Merced,45.0,3.0,55.0,33.0
2024-01-16,7.0,Merced,50.0,3.0,53.0,15.0
2024-01-16,8.0,Merced,58.0,4.0,67.0,19.0
2024-01-16,9.0,Merced,63.0,3.0,82.0,22.0
2024-01-16,10.0,Merced,80.0,4.0,97.0,36.0
2024-01-16,11.0,Merced,80.0,14.0,93.0,41.0
2024-01-16,12.0,Merced,69.0,31.0,74.0,40.0
2024-01-16,13.0,Merced,41.0,46.0,61.0,34.0
2024-01-16,14.0,Merced,29.0,52.0,42.0,25.0
2024-01-16,15.0,Merced,18.0,70.0,33.0,20.0
2024-01-16,16.0,Merced,31.0,82.0,30.0,16.0
2024-01-16,17.0,Merced,22.0,93.0,27.0,13.0
2024-01-16,18.0,Merced,25.0,53.0,41.0,21.0
2024-01-16,19.0,Merced,29.0,49.0,43.0,12.0
2024-01-16,20.0,Merced,44.0,31.0,46.0,15.0
2024-01-16,21.0,Merced,54.0,24.0,45.0,20.0
2024-01-16,22.0,Merced,74.0,3.0,51.0,27.0
2024-01-16,23.0,Merced,71.0,2.0,55.0,32.0
2024-01-16,24.0,Merced,41.53623188405797,30.652173913043477,51.0,15.0
2024-01-17,1.0,Merced,47.79661016949152,35.57627118644068,55.0,26.0
2024-01-17,2.0,Merced,47.79661016949152,35.57627118644068,57.0,27.0
2024-01-17,3.0,Merced,47.79661016949152,35.57627118644068,54.8955223880597,26.82089552238806
2024-01-17,4.0,Merced,47.0,2.0,35.0,15.0
2024-01-17,5.0,Merced,44.0,2.0,48.0,26.0
2024-01-17,6.0,Merced,41.0,2.0,44.0,21.0
2024-01-17,7.0,Merced,41.0,2.0,40.0,23.0
2024-01-17,8.0,Merced,56.0,3.0,31.0,9.0
2024-01-17,9.0,Merced,50.0,3.0,66.0,30.0
2024-01-17,10.0,Merced,72.0,5.0,69.0,36.0
2024-01-17,11.0,Merced,75.0,11.0,78.0,39.0
2024-01-17,12.0,Merced,66.0,26.0,70.0,41.0
2024-01-17,13.0,Merced,27.0,54.0,61.0,30.0
2024-01-17,14.0,Merced,29.0,66.0,24.0,9.0
2024-01-17,15.0,Merced,29.0,91.0,31.0,16.0
2024-01-17,16.0,Merced,32.0,103.0,37.0,20.0
2024-01-17,17.0,Merced,41.0,112.0,50.0,31.0
2024-01-17,18.0,Merced,45.0,83.0,67.0,44.0
2024-01-17,20.0,Merced,47.0,37.0,73.0,32.0
2024-01-17,21.0,Merced,70.0,13.0,65.0,28.0
2024-01-17,22.0,Merced,78.0,6.0,65.0,31.0
2024-01-17,23.0,Merced,84.0,2.0,55.0,24.0
2024-01-17,24.0,Merced,77.0,3.0,70.0,36.0
2024-01-18,1.0,Merced,57.0,12.0,75.0,43.0
2024-01-18,2.0,Merced,61.0,5.0,61.0,29.0
2024-01-18,3.0,Merced,57.0,4.0,59.0,28.0
2024-01-18,4.0,Merced,58.0,2.0,52.0,24.0
2024-01-18,5.0,Merced,49.0,5.0,52.0,30.0
2024-01-18,6.0,Merced,53.0,2.0,61.0,40.0
2024-01-18,7.0,Merced,50.0,2.0,61.0,34.0
2024-01-18,8.0,Merced,56.0,3.0,49.0,21.0
2024-01-18,9.0,Merced,66.0,3.0,90.0,35.0
2024-01-18,10.0,Merced,92.0,4.0,85.0,34.0
2024-01-18,11.0,Merced,119.0,7.0,105.0,55.0
2024-01-18,12.0,Merced,87.0,23.0,115.0,66.0
2024-01-18,13.0,Merced,45.0,38.0,77.0,43.0
2024-01-18,14.0,Merced,40.0,55.0,40.0,18.0
2024-01-18,15.0,Merced,34.0,80.0,45.0,25.0
2024-01-18,16.0,Merced,26.0,89.0,55.0,34.0
2024-01-18,17.0,Merced,27.0,94.0,50.0,33.0
2024-01-18,18.0,Merced,27.0,93.0,46.0,30.0
2024-01-18,19.0,Merced,79.0,32.0,44.0,26.0
2024-01-18,20.0,Merced,99.0,4.0,55.0,25.0
2024-01-18,21.0,Merced,79.0,3.0,78.0,41.0
2024-01-18,22.0,Merced,58.0,4.0,64.0,26.0
2024-01-18,23.0,Merced,53.0,3.0,69.0,27.0
2024-01-18,24.0,Merced,54.0,3.0,53.0,18.0
2024-01-19,1.0,Merced,47.0,4.0,52.0,12.0
2024-01-19,2.0,Merced,47.0,3.0,35.0,12.0
2024-01-19,3.0,Merced,49.0,2.0,31.0,11.0
2024-01-19,4.0,Merced,47.0,3.0,37.0,17.0
2024-01-19,5.0,Merced,46.0,2.0,37.0,18.0
2024-01-19,6.0,Merced,49.0,3.0,50.0,22.0
2024-01-19,7.0,Merced,54.0,3.0,67.0,23.0
2024-01-19,8.0,Merced,64.0,4.0,71.0,30.0
2024-01-19,9.0,Merced,65.0,4.0,86.0,36.0
2024-01-19,10.0,Merced,86.0,4.0,93.0,37.0
2024-01-19,11.0,Merced,109.0,4.0,98.0,46.0
2024-01-19,12.0,Merced,122.0,7.0,106.0,45.0
2024-01-19,13.0,Merced,83.0,18.0,125.0,60.0
2024-01-19,14.0,Merced,65.0,30.0,79.0,41.0
2024-01-19,15.0,Merced,26.0,39.0,66.0,36.0
2024-01-19,16.0,Merced,23.0,45.0,45.0,24.0
2024-01-19,17.0,Merced,36.0,41.0,43.0,23.0
2024-01-19,18.0,Merced,43.0,23.0,54.0,21.0
2024-01-19,19.0,Merced,47.0,13.0,64.0,19.0
2024-01-19,20.0,Merced,52.0,5.0,57.0,15.0
2024-01-19,21.0,Merced,44.0,6.0,58.0,15.0
2024-01-19,22.0,Merced,40.0,9.0,58.0,11.0
2024-01-19,23.0,Merced,35.0,11.0,50.0,8.0
2024-01-19,24.0,Merced,31.0,12.0,64.0,13.0
2024-01-20,1.0,Merced,34.0,8.0,35.0,4.0
2024-01-20,2.0,Merced,34.0,7.0,34.0,11.0
2024-01-20,3.0,Merced,38.0,4.0,32.0,10.0
2024-01-20,4.0,Merced,40.0,4.0,40.0,18.0
2024-01-20,5.0,Merced,29.0,11.0,41.0,18.0
2024-01-20,6.0,Merced,34.0,6.0,27.0,13.0
2024-01-20,7.0,Merced,41.0,2.0,34.0,20.0
2024-01-20,8.0,Merced,43.0,2.0,40.0,26.0
2024-01-20,9.0,Merced,38.0,4.0,43.0,27.0
2024-01-20,10.0,Merced,34.0,12.0,44.0,27.0
2024-01-20,11.0,Merced,31.0,16.0,41.0,25.0
2024-01-20,12.0,Merced,37.0,14.0,25.0,10.0
2024-01-20,13.0,Merced,37.0,26.0,32.0,13.0
2024-01-20,14.0,Merced,33.0,38.0,43.0,20.0
2024-01-20,15.0,Merced,23.0,46.0,47.0,22.0
2024-01-20,16.0,Merced,39.0,38.0,45.0,22.0
2024-01-20,17.0,Merced,34.0,29.0,50.0,24.0
2024-01-20,18.0,Merced,34.0,23.0,71.0,31.0
2024-01-20,19.0,Merced,27.0,19.0,52.0,19.0
2024-01-20,20.0,Merced,28.0,13.0,37.0,17.0
2024-01-20,21.0,Merced,29.0,14.0,23.0,5.0
2024-01-20,22.0,Merced,34.0,5.0,26.0,14.0
2024-01-20,23.0,Merced,37.0,2.0,32.0,12.0
2024-01-20,24.0,Merced,38.0,1.0,35.0,14.0
2024-01-21,1.0,Merced,38.0,1.0,38.0,17.0
2024-01-21,2.0,Merced,37.0,1.0,41.0,24.0
2024-01-21,3.0,Merced,37.0,1.0,31.0,18.0
2024-01-21,4.0,Merced,33.0,1.0,23.0,6.0
2024-01-21,5.0,Merced,32.0,1.0,19.0,2.0
2024-01-21,6.0,Merced,33.0,2.0,30.0,14.0
2024-01-21,7.0,Merced,35.0,1.0,34.0,20.0
2024-01-21,8.0,Merced,35.0,2.0,42.0,25.0
2024-01-21,9.0,Merced,39.0,3.0,40.0,19.0
2024-01-21,10.0,Merced,46.0,7.0,38.0,12.0
2024-01-21,11.0,Merced,54.0,20.0,47.0,22.0
2024-01-21,12.0,Merced,44.0,39.0,68.0,46.0
2024-01-21,13.0,Merced,35.0,43.0,58.0,37.0
2024-01-21,14.0,Merced,35.0,25.0,46.0,25.0
2024-01-21,15.0,Merced,32.0,33.0,40.0,30.0
2024-01-21,16.0,Merced,28.0,41.0,23.0,14.0
2024-01-21,17.0,Merced,25.0,48.0,26.0,18.0
2024-01-21,18.0,Merced,33.0,47.0,30.0,24.0
2024-01-21,19.0,Merced,53.0,21.0,32.0,22.0
2024-01-21,20.0,Merced,66.0,3.0,44.0,32.0
2024-01-21,21.0,Merced,61.0,3.0,42.0,25.0
2024-01-21,22.0,Merced,53.0,4.0,50.0,33.0
2024-01-21,23.0,Merced,51.0,2.0,36.0,18.0
2024-01-21,24.0,Merced,50.0,1.0,44.0,29.0
2024-01-22,1.0,Merced,42.0,2.0,30.0,8.0
2024-01-22,2.0,Merced,41.0,4.0,27.0,7.0
2024-01-22,3.0,Merced,34.0,7.0,33.0,15.0
2024-01-22,4.0,Merced,39.0,2.0,31.0,19.0
2024-01-22,5.0,Merced,36.0,2.0,37.0,26.0
2024-01-22,6.0,Merced,37.0,2.0,22.0,13.0
2024-01-22,7.0,Merced,37.0,2.0,34.0,23.0
2024-01-22,8.0,Merced,36.0,3.0,39.0,21.0
2024-01-22,9.0,Merced,39.0,4.0,49.0,24.0
2024-01-22,10.0,Merced,68.0,6.0,33.0,16.0
2024-01-22,11.0,Merced,61.0,17.0,55.0,31.0
2024-01-22,12.0,Merced,51.0,30.0,46.0,26.0
2024-01-22,13.0,Merced,41.0,43.0,35.0,22.0
2024-01-22,14.0,Merced,34.0,52.0,33.0,23.0
2024-01-22,15.0,Merced,33.0,62.0,32.0,21.0
2024-01-22,16.0,Merced,30.0,63.0,31.0,19.0
2024-01-22,17.0,Merced,25.0,58.0,32.0,21.0
2024-01-22,18.0,Merced,20.0,41.0,30.0,19.0
2024-01-22,19.0,Merced,31.0,26.0,26.0,10.0
2024-01-22,20.0,Merced,39.0,13.0,32.0,13.0
2024-01-22,21.0,Merced,33.0,14.0,29.0,12.0
2024-01-22,22.0,Merced,48.0,4.0,13.0,0.0
2024-01-22,23.0,Merced,51.0,2.0,34.0,11.0
2024-01-22,24.0,Merced,30.470588235294116,23.83823529411765,45.0,24.0
2024-01-23,1.0,Merced,28.666666666666668,27.73015873015873,28.0,14.0
2024-01-23,2.0,Merced,28.666666666666668,27.73015873015873,44.0,25.0
2024-01-23,3.0,Merced,28.666666666666668,27.73015873015873,34.0,18.0
2024-01-23,4.0,Merced,35.0,2.0,23.0,8.0
2024-01-23,5.0,Merced,35.0,2.0,15.0,4.0
2024-01-23,6.0,Merced,36.0,2.0,23.0,12.0
2024-01-23,7.0,Merced,39.0,2.0,26.0,11.0
2024-01-23,8.0,Merced,51.0,3.0,45.0,22.0
2024-01-23,9.0,Merced,59.0,3.0,54.0,25.0
2024-01-23,10.0,Merced,67.0,6.0,80.0,42.0
2024-01-23,11.0,Merced,64.0,17.0,72.0,46.0
2024-01-23,12.0,Merced,39.0,39.0,63.0,43.0
2024-01-23,13.0,Merced,20.0,55.0,32.0,17.0
2024-01-23,14.0,Merced,12.0,62.0,29.0,13.0
2024-01-23,15.0,Merced,15.0,54.0,19.0,6.0
2024-01-23,16.0,Merced,17.0,53.0,33.0,7.0
2024-01-23,17.0,Merced,18.0,55.0,25.0,9.0
2024-01-23,18.0,Merced,19.0,46.0,33.0,11.0
2024-01-23,19.0,Merced,22.0,33.0,24.0,2.0
2024-01-23,20.0,Merced,28.0,25.0,28.0,11.0
2024-01-23,21.0,Merced,32.0,20.0,20.0,6.0
2024-01-23,22.0,Merced,48.0,4.0,40.0,24.0
2024-01-23,23.0,Merced,51.0,2.0,45.0,24.0
2024-01-23,24.0,Merced,50.0,2.0,44.0,21.0
2024-01-24,1.0,Merced,48.0,2.0,58.0,35.0
2024-01-24,2.0,Merced,45.0,2.0,44.0,26.0
2024-01-24,3.0,Merced,44.0,2.0,39.0,22.0
